"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"83.7837837838","83.7837837838","430.725225225","430.725225225","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","221","0","221","0","221","0","0","0","221","221","221","221","221","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","354","NA","23435","42596","63838","354","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","534906","3757","532879","NA","538091","3762","167474","351392","536953","538197","538554","538088","538197","New experiment","186","95621","222","yes","1024"
"83.8565022422","83.8565022422","429.488789238","429.488789238","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","222","0","222","0","222","0","0","0","222","222","222","222","222","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","155","NA","23435","42596","63838","155","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","538559","3757","539066","NA","540703","3762","167474","351392","539572","540809","540967","540700","540808","New experiment","187","95776","223","yes","1024"
"83.9285714286","83.9285714286","429.397321429","429.397321429","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","223","0","223","0","223","0","0","0","223","223","223","223","223","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","409","NA","23435","42596","63838","409","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","538559","3757","539066","NA","542114","3762","167474","351392","540972","542220","542632","542110","542219","New experiment","188","96185","224","yes","1024"
"84","84","428.888888889","428.888888889","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","224","0","224","0","224","0","0","0","224","224","224","224","224","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","315","NA","23435","42596","63838","315","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","538559","3757","542637","NA","544273","3762","167474","351392","543143","544379","544698","544270","544379","New experiment","189","96500","225","yes","1024"
"84.0707964602","84.0707964602","428.092920354","428.092920354","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","225","0","225","0","225","0","0","0","225","225","225","225","225","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","249","NA","23435","42596","63838","249","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","538559","3757","544703","NA","546342","3762","167474","351392","545208","546448","546700","546338","546448","New experiment","190","96749","226","yes","1024"
"83.7004405286","83.7004405286","427.352422907","427.352422907","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","226","0","226","0","226","0","0","0","226","226","226","226","226","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","260","NA","23435","42596","63838","260","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","538559","3757","544703","NA","547842","3762","167474","351392","546705","547948","548211","547838","547947","New experiment","190","97009","227","yes","1024"
"83.7719298246","83.7719298246","426.76754386","426.76754386","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","227","0","227","0","227","0","0","0","227","227","227","227","227","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","294","NA","23435","42596","63838","294","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","548217","3757","544703","NA","549855","3762","167474","351392","548724","549961","550259","549852","549960","New experiment","191","97303","228","yes","1024"
"83.8427947598","83.8427947598","426.781659389","426.781659389","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","228","0","228","0","228","0","0","0","228","228","228","228","228","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","430","NA","23435","42596","63838","430","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","548217","3757","544703","NA","551409","3762","167474","351392","550264","551515","551948","551406","551514","New experiment","192","97733","229","yes","1024"
"83.4782608696","83.4782608696","426.313043478","426.313043478","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","229","0","229","0","229","0","0","0","229","229","229","229","229","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","319","NA","23435","42596","63838","319","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","548217","3757","551954","NA","553602","3762","167474","351392","552459","553709","554031","553599","553709","New experiment","192","98052","230","yes","1024"
"83.1168831169","83.1168831169","425.090909091","425.090909091","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","230","0","230","0","230","0","0","0","230","230","230","230","230","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","144","NA","23435","42596","63838","144","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","554037","3757","554543","NA","556183","3762","167474","351392","555051","556289","556436","556179","556288","New experiment","192","98196","231","yes","1024"
"82.7586206897","82.7586206897","424.392241379","424.392241379","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","231","0","231","0","231","0","0","0","231","231","231","231","231","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","263","NA","23435","42596","63838","263","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","556441","3757","554543","NA","558075","3762","167474","351392","556948","558181","558447","558072","558180","New experiment","192","98459","232","yes","1024"
"82.4034334764","82.4034334764","423.098712446","423.098712446","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","232","0","232","0","232","0","0","0","232","232","232","232","232","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","123","NA","23435","42596","63838","123","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","558452","3757","554543","NA","560085","3762","167474","351392","558959","560191","560317","560082","560190","New experiment","192","98582","233","yes","1024"
"82.4786324786","82.4786324786","422.294871795","422.294871795","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","233","0","233","0","233","0","0","0","233","233","233","233","233","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","235","NA","23435","42596","63838","235","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","560323","3757","554543","NA","561972","3762","167474","351392","560830","562077","562316","561968","562076","New experiment","193","98817","234","yes","1024"
"82.1276595745","82.1276595745","421.868085106","421.868085106","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","234","0","234","0","234","0","0","0","234","234","234","234","234","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","322","NA","23435","42596","63838","322","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","560323","3757","554543","NA","563461","3762","167474","351392","562321","563567","563892","563458","563566","New experiment","193","99139","235","yes","1024"
"82.2033898305","82.2033898305","421.228813559","421.228813559","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","235","0","235","0","235","0","0","0","235","235","235","235","235","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","271","NA","23435","42596","63838","271","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","563898","3757","564405","NA","566050","3762","167474","351392","564911","566156","566431","566047","566156","New experiment","194","99410","236","yes","1024"
"81.8565400844","81.8565400844","420.793248945","420.793248945","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","236","0","236","0","236","0","0","0","236","236","236","236","236","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","76","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","318","NA","23435","42596","63838","318","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","563898","3757","564405","NA","567580","3762","167474","351392","566436","567686","568008","567577","567686","New experiment","194","99728","237","yes","1024"
"81.9327731092","81.9327731092","420.579831933","420.579831933","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","237","0","237","0","237","0","0","0","237","237","237","237","237","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","77","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","370","NA","23435","42596","63838","370","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","568013","3757","568519","NA","570159","3762","167474","351392","569025","570265","570638","570156","570264","New experiment","195","100098","238","yes","1024"
"81.589958159","81.589958159","420.372384937","420.372384937","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","238","0","238","0","238","0","0","0","238","238","238","238","238","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","78","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","371","NA","23435","42596","63838","371","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","568013","3757","570643","NA","572288","3762","167474","351392","571149","572394","572768","572285","572393","New experiment","195","100469","239","yes","1024"
